orthofinder_orthogroup,D55MPa1,D55MPa2,D55MPa3,D55MPa4,D0.1MPa1,D0.1MPa2,D0.1MPa3,D0.1MPa4,B55MPa1,B55MPa2,B55MPa3,B0.1MPa1,B0.1MPa2,B0.1MPa3,SPH5500D1,SPH5500D2,SPH5500D3,SPH5500D4,SPH0D1,SPH0D2,SPH0D3,SPH0D4,SPH5500B1,SPH5500B2,SPH5500B3,SPH5500B4,SPH0B1,SPH0B2,SPH0B3,SPH0B4,PSY5500D1,PSY5500D2,PSY5500D3,PSY5500D4,PSY0D1,PSY0D2,PSY0D3,PSY0D4,PSY5500B1,PSY5500B2,PSY5500B3,PSY5500B4,PSY0B1,PSY0B2,PSY0B3,PSY0B4,AE5500D1,AE5500D3,AE5500D4,AE0D1,AE0D2,AE0D3,AE0D4,AE5500B1,AE5500B2,AE5500B3,AE5500B4,AE0B1,AE0B2,AE0B3,AE0B4
OG0002261,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,0.435599607776406,0.452390658757641,0.467752637525413,0.499132089997738,1.54573071891407,1.53599843324968,1.52047688989434,1.47800485466352,0.24537814596098,0.491710364011001,0.298346287980858,0.311141873315593,1.62266025981646,1.60098366126112,1.62075829954215,1.63732932138285,0.820876449911335,0.832045032142059,0.874624570601001,0.898905456295357,1.08504031493728,1.02716138258159,1.01160175866744,0.945294525120724,0.818192343219198,0.793857658060324,0.720251948492504,0.754062873344079,0.662386201736276,0.520808818990773,0.541276425064038,0.508956656837886,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523,-0.98547367310523
OG0002326,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,2.2041605860936,2.15246648217195,2.16897892503547,2.15088346756016,1.14144958667852,0.996944948377544,1.05507946576976,1.03316578882607,1.88097529277067,1.84670354118227,1.95984743619742,1.91171954222097,1.35512788638055,1.38255422485208,1.34687964187717,1.32976511443476,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088,-0.575926709565088
OG0001646,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,0.343101243464543,0.222524432192423,0.416029818314248,0.317994029974282,1.41462998671714,1.42757599595589,1.37690980083247,1.41562658292145,0.330852632669287,0.126214621422453,0.273283004907063,0.230245628347115,0.0356015451365341,0.0279973479464842,-0.0914889860298141,-0.0172121197282865,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,-0.81454591730463,2.12278313367738,1.96340147696467,2.16480112313135,2.04265155017408,2.04984828063208,2.09515308367125,2.26232427858605,0.324151612341773,0.328815506132342,0.255727739451859,0.238808160967515,0.249518949330072,0.278192905892125,0.215129813424086,-0.0048156602810103
OG0001394,0.7269303920873,0.757094599474589,0.747166831138618,0.772172614398606,0.262029308534563,0.35700895149239,0.229935990576843,0.281495858029516,-0.308211954469576,-0.258889403549469,-0.315607553055167,-0.290688985616977,-0.330296141613491,-0.374490457352271,1.51943100316789,1.5107961960251,1.57664001142737,1.56565232849204,0.0814293285948435,0.176352857631095,0.136083761763546,0.198888202172849,0.745483492604744,0.5109837328428,0.679222646279728,0.596754512825452,0.661977757983195,0.647683919590133,0.633142163941834,0.609549809567604,0.6278297186566,0.531846586206073,0.309121258085016,0.340356514454425,1.02527889980274,1.21470815078157,1.27194498477495,1.32171091739518,0.17020988298918,0.504158836932493,0.381601714372303,0.609056998882018,0.253359326636466,0.196437658966187,0.238499863434547,0.186836595781844,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249,-1.55257864554249
OG0000831,-0.19143871029387,0.224887117531525,0.227755741788681,0.113442504919839,-0.50501420393943,-0.689100056995809,-0.645326282312403,-0.672546996066707,-0.322138239810847,-0.240699488148895,-0.0964076051773963,0.244179906284338,0.217104787466184,0.461850312537413,2.41636262722367,2.3745164142546,2.41178187574462,2.41464365448404,-0.102010024474382,-0.156632975972212,-0.149571400898083,-0.320362062659278,2.50126758502558,2.20408282930464,2.16010058484941,2.17793024782667,-0.487691458272786,-0.562935760263614,-0.493706095500445,-0.687643240001529,-0.125280493737659,-0.155209757225501,-0.17048860518111,-0.242268179937239,-1.09512291011597,-1.12617641665383,-1.15148067655824,-1.14853385020963,0.0174164320196563,0.0505717586933876,-0.0041427734767519,0.0206344755223671,-0.285555986057587,-0.43826363666872,-0.148551531453657,-0.294201589596473,-0.139861198528494,0.0675733610398839,0.14291598026521,-0.408209692640446,-0.188313223478203,-0.348680573904966,-0.657768008977932,-0.223015961088408,-0.260073523349914,-0.405712557986323,-0.265605576229953,-1.14612446935477,-1.13173215631877,-1.19685837050957,-1.36856187675391
OG0000131,-0.594765955625106,-0.58611999514995,0.16194608250796,-0.172764043995825,0.260780565067209,0.509746609903899,0.28471349522051,0.432808616299756,-0.0457211483258892,-0.146472283290719,-0.135099354011787,0.20047269272477,0.0421778926061831,0.15807740402627,1.61606296616841,1.66679460500852,1.59646438707175,1.63518824111712,0.627958882336547,0.654432983750815,0.690981406762946,0.567882841321948,1.49541818536759,1.55523337511366,1.46012730328987,1.47686160724667,0.399930470606674,0.375969487345194,0.378348042191181,0.337595834312486,0.318410182336302,0.462213862311923,0.398067949991067,0.430455411214766,0.388599459029586,0.240545580242695,0.20514418467762,0.311525320995452,0.340541013221622,0.275899761623257,0.272693586744808,0.323087160878529,0.295461960600157,0.517021421806544,0.463273503067932,0.594155624046841,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385,-1.51614181198385
OG0002302,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,0.416051479791522,0.253724554285257,0.251857021634357,0.368827792050355,2.33091733489758,2.36407436976258,2.26813870792662,2.24233179604425,0.791273269322228,0.280505382377994,0.656132869794102,0.173238785138418,2.53935367120507,2.5014145794707,2.60353656784689,2.52950947119383,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039,-0.501575281172039
OG0000811,0.117522081926839,0.0600195535327906,0.274250342256578,0.456603829974427,1.08012697153613,0.939682170423151,1.42638198031739,1.12548867681407,0.730965983553479,0.453992144007841,-0.0665097372218778,0.036660929403508,-0.292847577797414,-0.0894004427577981,2.06688196161561,2.19531975433853,2.30506986690022,2.24949480794161,-1.10688386638392,-1.37859978741446,-1.31977867245409,-1.42523978043489,2.16813744713552,1.82790607932989,1.70556673541841,1.59557773680763,-1.06566511323458,-0.901127419066765,-0.792034027415538,-0.982807475791706,-0.767865945180436,-0.620040467309004,-0.385991895105324,-0.628846999624906,-1.0135618852776,-0.862806647430729,-0.616084361216337,-0.537585949492824,-0.684784628948889,-0.35352796122798,-0.344928264911734,-0.488217349482881,-0.406610274146989,-0.48866412826579,-0.292778956367039,-0.578299722755575,0.0622904334441622,-0.462773832827509,-0.139022794487855,-0.129573949547484,-0.880301072840496,-0.681329277222663,-1.5510204377514,0.0894571316183607,-0.002333654381642,0.259424615957376,0.164336798213338,-0.479936412316762,-0.24131846224725,-0.282274430092825,-0.0497843720338911
OG0000280,0.175429123336884,0.278494127776149,0.153770658734577,0.194140590293169,0.282146847445227,0.27198265870674,0.335834723588827,0.313501093343649,0.0862776709395174,0.141047097084846,0.0885314974147583,0.194873548528128,0.183124715780508,0.224837722072724,0.238283566018053,0.280688067304684,0.2502929630361,0.187493822924339,0.971369711444871,0.940190859532406,0.914439865576864,0.9102752616859,0.165837262151137,0.154931896173588,0.136285025052883,0.117575931772164,1.36413279958479,1.3390714146997,1.36083758754384,1.33557651081379,0.639645301416385,0.605057453238049,0.648869961977822,0.597832124085407,0.481035193157056,0.426982023441695,0.311610564229639,0.276692510092102,0.970134726449896,0.931689468999819,0.907598885067823,0.883591918664662,0.875028407316822,0.800973508911333,0.757578576484581,0.799673931620394,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095,-1.63368461170095
OG0000759,-0.113388795694673,0.0796040516860575,-0.305620069468241,-0.169233797107315,-1.12374570232105,-0.977018385469531,-1.11175724941104,-1.24364414221246,1.11089545118857,1.10181396915465,1.56248823967786,1.05929424027958,1.21436153070381,1.14985643872764,0.900696652880903,0.823809913541827,0.87471579600592,0.807233790187485,-1.46262278820808,-1.46638680608076,-1.52899229761242,-1.59619314256913,-0.188089383094375,-0.509014182853915,-0.309858709397627,-0.529286371186714,-0.178738288181282,-0.132577664553153,-0.173784427326377,-0.217293289211901,0.837017064487219,0.773967597758041,0.720964544383829,0.470406466031788,-0.288794797690557,0.0277739674889679,0.27615002700079,0.387111105464367,1.51279338115155,1.37510308589443,1.30511132613852,1.49963105931873,0.559077175670298,0.701436863391554,0.71504699013915,0.641277201278557,-0.61399699619762,-0.60611213505696,-0.86130001252693,-1.9145764086035,-2.08995932891196,-2.2900635779411,-2.07912894422664,0.578530236494887,0.692852769166443,0.539962803406007,0.657227508573667,-0.257269305533762,-0.38177922887483,-0.337304237049307,0.101319217300113
OG0000783,-1.03136482133761,-0.572484987839912,-0.851667896288157,-1.07613168875233,-1.22936766089775,-0.717871479003114,-1.20248076386264,-1.23460737400557,-0.229672934357279,-0.18678831327522,0.025008038070582,-0.335225467221659,2.74425115362131e-05,-0.543027593453429,2.13154052739331,2.07993827959111,2.12739318134245,2.0595097267186,-1.01503050952498,-0.8430281499457,-0.850786074861821,-1.04275326497043,1.50872737833367,0.973867666384355,1.25147863177685,1.09917139478872,-0.277032666835399,-0.257213868747939,-0.282866584600081,-0.368339505402043,0.344658889961681,-0.305012228253812,-0.347031539742573,-0.180994958630749,-0.485021850983735,-0.644850764689772,-0.281406210879581,-0.318042792689556,1.2462309686601,1.31915436869096,1.07439660448819,1.23079347688916,1.00594633612987,-0.2134772604633,-0.340450336528884,-0.192845871587302,0.337653299854363,-0.649315211267085,-1.01840717006159,-0.853354012852257,-1.52738478031304,-1.82792109384573,-1.76981095799356,0.613180161560656,0.745070287582409,1.08278162521193,0.979652852918719,0.298585533219747,0.306051039093969,0.34273480154252,0.9195161332501
OG0000017,0.672333650265334,0.517182497192968,0.808309409116239,0.720116600436281,0.134790160541642,0.114768785600306,0.114250758239413,0.133726536586865,0.139947010742807,0.197107240136537,-0.0096316434125748,-0.100469209701628,-0.110385037596248,-0.0786089953343484,-0.564037899707017,-0.628734347673117,-0.706326021064027,-0.601841695723389,-2.25380817276062,-2.22159165156249,-2.23237070292738,-2.37389904169647,-0.620400534373665,-0.724557005778504,-0.732645519271923,-0.792573695771047,-2.1491246729771,-2.33809138832923,-2.11592962427266,-2.26061594806922,0.727195401694222,0.740157979770751,0.721207344615503,0.673785140610279,0.358349856494011,0.471646864102752,0.537682907723471,0.550276279339439,0.4952464854185,0.582788710715591,0.587040316887404,0.528432440735636,0.480953909034796,0.467978303838282,0.454920824243594,0.409500626407887,0.50517065552162,0.511860668720486,0.557366859744982,0.488457756652178,0.566806456463808,0.684992987033354,0.989162302227847,0.724439498703161,0.857436651766677,0.825307610696876,0.801105275749427,0.947964489546456,0.866885701892441,0.911269047053586,1.03772080573927
